order_number,product_key,customer_key,customer_id,order_date,shipping_date,due_date,Sales_amount,quantity,price
SO50640,49,13308,24307,11/26/2012 00:00,12/3/2012 00:00,12/8/2012 00:00,2443,1,2443
SO50641,124,16456,27455,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2071,1,2071
SO50642,139,7148,18147,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2182,1,2182
SO50643,123,16428,27427,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2071,1,2071
SO50644,122,16276,27275,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2049,1,2049
SO50645,133,8289,19288,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,1000,1,1000
SO50646,131,8299,19298,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,1000,1,1000
SO50647,36,9946,20945,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,783,1,783
SO50648,49,2918,13917,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2443,1,2443
SO50649,143,2939,13938,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2182,1,2182
SO50650,120,1748,12747,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2049,1,2049
SO50651,40,4889,15888,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,783,1,783
SO50652,42,4904,15903,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,783,1,783
SO50653,40,16551,27550,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,783,1,783
SO50654,134,14215,25214,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,1000,1,1000
SO50655,120,4583,15582,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2049,1,2049
SO50656,41,16363,27362,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,783,1,783
SO50657,49,13379,24378,11/27/2012 00:00,12/4/2012 00:00,12/9/2012 00:00,2443,1,2443
SO50760,124,16550,27549,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2071,1,2071
SO50761,133,8322,19321,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,1000,1,1000
SO50762,141,6964,17963,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2182,1,2182
SO50763,139,5514,16513,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2182,1,2182
SO50764,41,10535,21534,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,783,1,783
SO50765,36,10670,21669,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,783,1,783
SO50766,49,2978,13977,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2443,1,2443
SO50767,134,3487,14486,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,1000,1,1000
SO50768,121,5177,16176,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2049,1,2049
SO50769,48,13485,24484,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2443,1,2443
SO50770,142,13466,24465,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2182,1,2182
SO50771,50,13469,24468,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2443,1,2443
SO50772,49,13477,24476,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,2443,1,2443
SO50773,44,8904,19903,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,783,1,783
SO50774,44,16488,27487,11/28/2012 00:00,12/5/2012 00:00,12/10/2012 00:00,783,1,783
SO50775,120,16554,27553,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2049,1,2049
SO50776,130,8941,19940,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,1000,1,1000
SO50777,124,440,11439,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2071,1,2071
SO50778,125,579,11578,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2071,1,2071
SO50779,40,10509,21508,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,783,1,783
SO50780,45,8946,19945,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,783,1,783
SO50781,121,2562,13561,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2049,1,2049
SO50782,121,588,11587,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2049,1,2049
SO50783,120,589,11588,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2049,1,2049
SO50784,131,3499,14498,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,1000,1,1000
SO50785,125,4786,15785,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2071,1,2071
SO50786,125,4798,15797,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2071,1,2071
SO50787,120,4801,15800,11/29/2012 00:00,12/6/2012 00:00,12/11/2012 00:00,2049,1,2049
SO50788,124,16576,27575,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,2071,1,2071
SO50789,123,2554,13553,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,2071,1,2071
SO50790,45,10510,21509,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50791,37,4970,15969,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50792,46,4973,15972,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50793,131,3458,14457,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,1000,1,1000
SO50794,43,16489,27488,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50795,47,16490,27489,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50796,38,16491,27490,11/30/2012 00:00,12/7/2012 00:00,12/12/2012 00:00,783,1,783
SO50797,139,6965,17964,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,2182,1,2182
SO50798,133,6901,17900,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,1000,1,1000
SO50799,43,10017,21016,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,783,1,783
SO50800,122,591,11590,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,2049,1,2049
SO50801,40,4990,15989,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,783,1,783
SO50802,132,3495,14494,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,1000,1,1000
SO50803,122,4790,15789,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,2049,1,2049
SO50804,142,13467,24466,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,2182,1,2182
SO50805,132,3472,14471,12/1/2012 00:00,12/8/2012 00:00,12/13/2012 00:00,1000,1,1000
SO50806,48,6981,17980,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,2443,1,2443
SO50807,121,434,11433,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,2049,1,2049
SO50808,123,547,11546,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,2071,1,2071
SO50809,133,3485,14484,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,1000,1,1000
SO50810,47,16484,27483,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,783,1,783
SO50811,41,16494,27493,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,783,1,783
SO50812,47,16499,27498,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,783,1,783
SO50813,121,2256,13255,12/2/2012 00:00,12/9/2012 00:00,12/14/2012 00:00,2049,1,2049
SO50814,125,16548,27547,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2071,1,2071
SO50815,124,10659,21658,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2071,1,2071
SO50816,133,6945,17944,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,1000,1,1000
SO50817,142,6990,17989,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2182,1,2182
SO50818,141,7020,18019,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2182,1,2182
SO50819,124,4793,15792,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2071,1,2071
SO50820,121,4809,15808,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2049,1,2049
SO50821,125,5026,16025,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2071,1,2071
SO50822,120,5032,16031,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2049,1,2049
SO50823,139,13602,24601,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,2182,1,2182
SO50824,37,16500,27499,12/3/2012 00:00,12/10/2012 00:00,12/15/2012 00:00,783,1,783
SO50825,123,16571,27570,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2071,1,2071
SO50826,142,5477,16476,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2182,1,2182
SO50827,134,8918,19917,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,1000,1,1000
SO50828,120,2552,13551,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2049,1,2049
SO50829,38,10541,21540,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,783,1,783
SO50830,39,16614,27613,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,783,1,783
SO50831,47,4962,15961,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,783,1,783
SO50832,130,3478,14477,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,1000,1,1000
SO50833,124,4755,15754,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2071,1,2071
SO50834,49,13599,24598,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2443,1,2443
SO50835,139,13475,24474,12/4/2012 00:00,12/11/2012 00:00,12/16/2012 00:00,2182,1,2182
SO50836,120,16536,27535,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2049,1,2049
SO50837,123,16538,27537,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2071,1,2071
SO50838,123,16574,27573,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2071,1,2071
SO50839,134,8919,19918,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,1000,1,1000
SO50840,143,5437,16436,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2182,1,2182
SO50841,142,8033,19032,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2182,1,2182
SO50842,125,480,11479,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2071,1,2071
SO50843,122,1853,12852,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2049,1,2049
SO50844,42,8504,19503,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,783,1,783
SO50845,140,2948,13947,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2182,1,2182
SO50846,48,2980,13979,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2443,1,2443
SO50847,47,4954,15953,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,783,1,783
SO50848,40,4987,15986,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,783,1,783
SO50849,120,5027,16026,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2049,1,2049
SO50850,121,5156,16155,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2049,1,2049
SO50851,49,13597,24596,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2443,1,2443
SO50852,122,4832,15831,12/5/2012 00:00,12/12/2012 00:00,12/17/2012 00:00,2049,1,2049
SO50853,125,16543,27542,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2071,1,2071
SO50854,120,16552,27551,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2049,1,2049
SO50855,120,16559,27558,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2049,1,2049
SO50856,130,6950,17949,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,1000,1,1000
SO50857,121,5159,16158,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2049,1,2049
SO50858,125,5164,16163,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2071,1,2071
SO50859,48,13503,24502,12/6/2012 00:00,12/13/2012 00:00,12/18/2012 00:00,2443,1,2443
SO50860,123,16505,27504,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50861,125,16535,27534,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50862,125,16542,27541,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50863,125,16553,27552,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50864,125,2412,13411,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50865,122,583,11582,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2049,1,2049
SO50866,39,4992,15991,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,783,1,783
SO50867,38,4965,15964,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,783,1,783
SO50868,131,3474,14473,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,1000,1,1000
SO50869,130,14226,25225,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,1000,1,1000
SO50870,123,4765,15764,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50871,123,5028,16027,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2071,1,2071
SO50872,142,13598,24597,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2182,1,2182
SO50873,141,13464,24463,12/7/2012 00:00,12/14/2012 00:00,12/19/2012 00:00,2182,1,2182
SO50874,48,5571,16570,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2443,1,2443
SO50875,122,1830,12829,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2049,1,2049
SO50876,125,1828,12827,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2071,1,2071
SO50877,123,1864,12863,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2071,1,2071
SO50878,120,4734,15733,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2049,1,2049
SO50879,125,4753,15752,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2071,1,2071
SO50880,142,13468,24467,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2182,1,2182
SO50881,48,13481,24480,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2443,1,2443
SO50882,38,16474,27473,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,783,1,783
SO50883,140,7046,18045,12/8/2012 00:00,12/15/2012 00:00,12/20/2012 00:00,2182,1,2182
SO50884,122,16544,27543,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2049,1,2049
SO50885,124,16573,27572,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2071,1,2071
SO50886,50,8049,19048,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2443,1,2443
SO50887,140,5597,16596,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2182,1,2182
SO50888,130,8917,19916,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,1000,1,1000
SO50889,123,573,11572,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2071,1,2071
SO50890,48,2985,13984,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2443,1,2443
SO50891,36,4977,15976,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,783,1,783
SO50892,121,4754,15753,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2049,1,2049
SO50893,123,5029,16028,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2071,1,2071
SO50894,120,5161,16160,12/9/2012 00:00,12/16/2012 00:00,12/21/2012 00:00,2049,1,2049
SO50895,121,16556,27555,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2049,1,2049
SO50896,124,16570,27569,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2071,1,2071
SO50897,123,433,11432,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2071,1,2071
SO50898,143,2949,13948,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2182,1,2182
SO50899,39,4984,15983,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,783,1,783
SO50900,132,14236,25235,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,1000,1,1000
SO50901,123,4834,15833,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2071,1,2071
SO50902,48,13507,24506,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2443,1,2443
SO50903,50,13587,24586,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2443,1,2443
SO50904,142,13591,24590,12/10/2012 00:00,12/17/2012 00:00,12/22/2012 00:00,2182,1,2182
SO50905,123,16577,27576,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2071,1,2071
SO50906,142,6948,17947,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2182,1,2182
SO50907,132,6895,17894,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,1000,1,1000
SO50908,120,2255,13254,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2049,1,2049
SO50909,125,2555,13554,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2071,1,2071
SO50910,38,10036,21035,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,783,1,783
SO50911,125,1868,12867,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2071,1,2071
SO50912,130,14232,25231,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,1000,1,1000
SO50913,48,13482,24481,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,2443,1,2443
SO50914,38,16485,27484,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,783,1,783
SO50915,39,16493,27492,12/11/2012 00:00,12/18/2012 00:00,12/23/2012 00:00,783,1,783
SO50916,124,16532,27531,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2071,1,2071
SO50917,142,5534,16533,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2182,1,2182
SO50918,48,5548,16547,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2443,1,2443
SO50919,142,7028,18027,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2182,1,2182
SO50920,125,572,11571,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2071,1,2071
SO50921,40,10518,21517,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,783,1,783
SO50922,37,10038,21037,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,783,1,783
SO50923,39,4985,15984,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,783,1,783
SO50924,125,4733,15732,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2071,1,2071
SO50925,125,4791,15790,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2071,1,2071
SO50926,124,4800,15799,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2071,1,2071
SO50927,50,13505,24504,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2443,1,2443
SO50928,143,13593,24592,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,2182,1,2182
SO50929,134,14243,25242,12/12/2012 00:00,12/19/2012 00:00,12/24/2012 00:00,1000,1,1000
SO50930,130,6951,17950,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,1000,1,1000
SO50931,142,5570,16569,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,2182,1,2182
SO50932,131,6886,17885,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,1000,1,1000
SO50933,37,8923,19922,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,783,1,783
SO50934,123,2257,13256,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,2071,1,2071
SO50935,45,4981,15980,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,783,1,783
SO50936,50,13606,24605,12/13/2012 00:00,12/20/2012 00:00,12/25/2012 00:00,2443,1,2443
SO50937,125,16509,27508,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2071,1,2071
SO50938,142,6984,17983,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2182,1,2182
SO50939,134,6898,17897,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,1000,1,1000
SO50940,121,2409,13408,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2049,1,2049
SO50941,41,8518,19517,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,783,1,783
SO50942,124,430,11429,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2071,1,2071
SO50943,120,4785,15784,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2049,1,2049
SO50944,121,5170,16169,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2049,1,2049
SO50945,143,13479,24478,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,2182,1,2182
SO50946,131,14244,25243,12/14/2012 00:00,12/21/2012 00:00,12/26/2012 00:00,1000,1,1000
SO50947,123,16528,27527,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2071,1,2071
SO50948,50,8038,19037,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2443,1,2443
SO50949,49,8071,19070,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2443,1,2443
SO50950,124,577,11576,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2071,1,2071
SO50951,125,2558,13557,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2071,1,2071
SO50952,41,4995,15994,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,783,1,783
SO50953,133,3465,14464,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,1000,1,1000
SO50954,120,5162,16161,12/15/2012 00:00,12/22/2012 00:00,12/27/2012 00:00,2049,1,2049
SO50955,124,16469,27468,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2071,1,2071
SO50956,124,16555,27554,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2071,1,2071
SO50957,131,6933,17932,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,1000,1,1000
SO50958,140,5549,16548,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2182,1,2182
SO50959,142,5561,16560,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2182,1,2182
SO50960,140,6987,17986,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2182,1,2182
SO50961,48,5581,16580,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2443,1,2443
SO50962,141,5938,16937,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2182,1,2182
SO50963,122,2405,13404,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2049,1,2049
SO50964,125,1859,12858,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,2071,1,2071
SO50965,43,4953,15952,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,783,1,783
SO50966,45,4955,15954,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,783,1,783
SO50967,45,4966,15965,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,783,1,783
SO50968,43,4969,15968,12/16/2012 00:00,12/23/2012 00:00,12/28/2012 00:00,783,1,783
SO50969,125,16461,27460,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2071,1,2071
SO50970,122,16575,27574,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2049,1,2049
SO50971,41,10546,21545,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,783,1,783
SO50972,130,14230,25229,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,1000,1,1000
SO50973,37,16603,27602,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,783,1,783
SO50974,130,3471,14470,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,1000,1,1000
SO50975,125,4789,15788,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2071,1,2071
SO50976,121,4794,15793,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2049,1,2049
SO50977,125,5158,16157,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2071,1,2071
SO50978,49,13504,24503,12/17/2012 00:00,12/24/2012 00:00,12/29/2012 00:00,2443,1,2443
SO50979,122,16460,27459,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2049,1,2049
SO50980,124,16541,27540,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2071,1,2071
SO50981,48,8032,19031,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2443,1,2443
SO50982,50,8074,19073,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2443,1,2443
SO50983,45,10517,21516,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,783,1,783
SO50984,41,8903,19902,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,783,1,783
SO50985,130,3482,14481,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,1000,1,1000
SO50986,131,3486,14485,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,1000,1,1000
SO50987,133,3496,14495,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,1000,1,1000
SO50988,122,5165,16164,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2049,1,2049
SO50989,143,13483,24482,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2182,1,2182
SO50990,141,13506,24505,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2182,1,2182
SO50991,141,13586,24585,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,2182,1,2182
SO50992,41,16472,27471,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,783,1,783
SO50993,36,16473,27472,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,783,1,783
SO50994,39,16486,27485,12/18/2012 00:00,12/25/2012 00:00,12/30/2012 00:00,783,1,783
SO50995,121,16524,27523,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,2049,1,2049
SO50996,125,16545,27544,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,2071,1,2071
SO50997,49,6985,17984,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,2443,1,2443
SO50998,130,8317,19316,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,1000,1,1000
SO50999,43,8505,19504,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,783,1,783
SO51000,38,16471,27470,12/19/2012 00:00,12/26/2012 00:00,12/31/2012 00:00,783,1,783
SO51001,120,16468,27467,12/20/2012 00:00,12/27/2012 00:00,1/1/2013 00:00,2049,1,2049
